"gene_symbol","Interneurons_ps","Oligodendrocytes_ps","Medium.spiny.neurons_ps","Endothelial.cells_ps","Astrocytes_ps","Excitatory.neurons_ps","Microglia_ps","OPCs_ps"
"Gabra3",219.449467111391,59.6788086561988,91.3686445872089,37.4509027021514,45.8540200122902,200.032125610539,75.4792313862363,172.427878918844
"Gabra4",175.380433171045,42.5953357176424,338.587229030246,53.3427323595237,107.330011880308,183.788599316486,41.0465499401516,40.8567569
"Gabra6",0.002524831,0.001360578,1254.08612315284,2056.93252210983,0.0043926585,100.673213042372,0.0065589015,0.0077112705
"Gabrb1",73.0836728958051,16.6916025620628,76.9691525638214,27.2996139993975,336.941850416126,108.881975873997,19.4413521864996,48.9727969544802
"Gabrb2",133.763475483903,15.6734694731057,86.2441121081599,25.5171102495811,9.34494695407903,101.839402252569,12.6460500682127,49.890913507967
"Gabrb3",318.676922603168,109.376798112426,569.301437576716,131.60122081491,82.1395583934938,484.890995730123,111.176527426424,227.870542270544
"Gad1",2015.93364707638,183.139217444389,850.689522685253,195.077273981147,144.996605340423,224.212865409975,172.834055549934,434.974393299351
"Gak",244.289009994825,250.578924444722,243.229459305082,208.398448300539,212.016288555126,257.671369684739,280.135770622059,240.740550203076
"Galk2",115.58284403334,51.06051083,117.463283218647,150.920499413745,65.5324621945724,118.583644945285,187.052137505498,114.046416279605
"Ganab",116.850086485449,105.824142064527,109.378349422459,138.252299441426,110.940659010261,101.543741553954,127.78427672849,160.059821289101
"Gap43",458.957174356638,271.958191429584,696.706128635984,232.535841524774,164.002725682493,551.507754138008,362.413731835455,216.562856441664
"Gapdh",164.709102622807,155.461786061625,117.446535225047,175.59791895491,156.441911483443,93.0196340076273,146.592307312198,99.5223925148145
"Gapvd1",157.742747528512,150.192240593204,145.992857422617,142.561731648966,140.040644101937,166.939499420565,202.092350072319,155.543700849029
"Garem1",32.2275161752963,41.4692929295072,152.649048416946,33.7260738266007,237.918280270051,54.7420455642457,9.118196866097,17.6475482993017
"Garem2",140.463844036187,284.642370247964,39.8546532002942,0.000547132,3550.14893158263,23.7345216512933,0.000327053,120.9220682843
"Garnl3",387.890544439808,60.6209884891095,156.376810509896,55.5275140484929,57.3301756047608,546.204012851919,260.952525426256,35.9527933708799
"Gas2l1",87.2128526076041,29.4082528598215,99.7769030693763,66.8620825676863,52.2209007037844,104.870653378901,53.8009523238672,61.7684950399166
"Gas7",128.646374828476,147.84468966734,295.137770484777,110.835355372316,81.3359111698687,246.210196159592,98.8734777163438,58.9753192940471
"Gatad2b",125.049567202508,201.456020855119,174.562968281084,138.187056248529,130.900204414354,163.431421841231,163.770198442893,187.591514679361
