"gene_symbol","Interneurons_py","Oligodendrocytes_py","Medium.spiny.neurons_py","Endothelial.cells_py","Astrocytes_py","Excitatory.neurons_py","Microglia_py","OPCs_py"
"Jam3",16.7983955173376,124.147181074493,12.193893774463,20.9508508691985,14.6702476880767,32.2982384986529,24.4613665571123,75.73240426
"Kalrn",68.6294339442942,16.6788827943837,114.934774765755,31.5874864132603,21.8806478594488,258.568635858541,54.8402448673594,10.7394763750736
"Kcna2",200.187465489239,119.481130441243,76.1486846342406,63.217213467254,96.710920595096,118.026806291475,120.883220812903,81.1543692284587
"Kcnab3",210.119351688458,9.01783813240719,26.8300076831985,19.0999901638718,8.39826016697418,81.5593594832812,54.7617556589856,48.8437359846647
"Kras",41.4020195598096,23.5900917448791,15.797325505981,37.904446907589,19.4639744953079,33.4474834749914,102.483497380867,28.7338971366473
"Lancl2",39.57970003,34.443037222994,21.9534842648082,33.9169462174274,10.1926291047603,31.7039487246136,30.0994893233094,21.5859838862359
"Lcp1",3.43567711090292,36.2314455410423,0.873998108250406,8.4240046375641,2.50999489630262,10.2767615496544,1359.71513086945,3.95277885936867
"Ldha",31.6182808199427,26.2009717505084,26.1525441171732,63.6546492713427,28.3178285667758,36.2646545356287,138.57563353154,38.9480197868911
"Lrrc7",14.9415816617722,2.00358439621523,40.6157829636401,3.43013018673958,1.09870076313057,27.4421242939996,4.83352592203455,10.0531103820271
"Lrrtm4",118.441341856897,14.0841405229674,105.925170939747,14.0677103075138,5.59354176855831,112.573914094163,41.8620641999091,118.313040885371
"Lsamp",35.0733124962558,4.66627265612129,15.9720246803165,5.40837521870533,32.669668156247,17.780533764313,8.49001315528658,49.4106133394615
"Lyn",0.912831368537641,3.71081973289138,0.618960529993963,24.4789581474452,4.19014907346806,0.692241485565309,758.8263429,13.1001025607508
"Magi1",316.550887719992,174.26608491409,67.0799961995126,38.7878588690263,63.4401316165265,161.439895566906,291.911434613244,123.879271321422
"Magi2",43.7932873472696,103.611195446436,27.3670600725343,9.46566302218154,18.4524844599029,41.1334996175157,8.30269742199336,36.3788993753621
"Magi3",42.69789583,12.40653469428,24.7923750952715,51.627252238917,34.5583166393419,48.93830468,38.5849394752523,29.547933676455
"Maoa",15.0885848311118,13.6762447555692,11.85788333413,47.2698155164664,21.6566031769304,14.8567726818324,9.956856383,18.5672697293461
"Map1a",19.1461791225621,28.4761474218242,16.8007444402661,11.6838829574503,8.35102514907327,15.3163971331235,27.8137635858084,10.1631198211124
"Map6",11.0058591748033,14.4000233937553,13.1440482729286,7.26229772896217,1.62224436182978,22.6195836184068,5.7322728872028,5.87720915021646
"Mapk1",407.80226958134,328.066575720587,644.678048682914,272.906306558949,184.852352118475,468.342227652179,989.942291978242,341.254696338615
"Mapk10",873.38053108601,152.737276007696,517.226961020836,165.311535150001,299.620658937812,884.173352521334,365.722442344358,388.879244158568
"Mapk14",11.7169988480942,7.61039973527799,8.63307234478586,5.602942731,2.83273565747996,12.2355600199648,51.8952678277412,6.14987318030655
"Mapk3",266.980390516151,630.275252792597,122.653912947701,698.440443054178,164.447924838674,170.467594794121,1402.84026066409,172.554840942184
"Mapk9",666.590518160095,366.8916393,332.669002882749,239.572111522042,180.468902445317,494.379956081391,901.424315823174,592.872076239519
"Mapt",53.244006091747,245.009729302424,29.4815458184559,15.0351464126482,21.3930584578569,59.7665183086632,18.1427238655892,55.8610997884821
"Mbp",6.3522257083953,793.555831410485,9.15510057539391,31.32590770945,25.3450346446327,15.4753320555513,43.5340891130597,71.0173399722466
"Mdh1",116.759698719659,55.6296053792165,70.4280022266468,46.0691216124409,38.05906235,65.3788566830453,136.582992536504,50.2766323537032
"Megf10",13.1516458948353,198.446424574158,0.729383561972074,21.4509374117015,91.9656445702763,2.60155142054654,5.558139408,63.4024472490286
"Mertk",3.78470957876109,4.45519981468155,0.839324107622178,30.3487090298141,303.442884542103,0.964586621806148,1507.25257530836,52.0670259492377
"Mobp",1.36775544198004,248.295349203877,1.11044929893581,12.6013686108041,8.00301661453741,3.38354836757181,12.0889567302632,7.42989399258959
"Mpzl1",98.8396132400353,480.957682475852,62.0375730236999,272.318578933073,107.100367421219,62.3346764381732,39.8401060681072,941.959605032343
"Mtcp1",10.9713662769683,22.8577940339718,10.3397701348542,18.5459108914641,9.79292796434232,11.9902558918686,44.9318075442971,21.8264419473901
"Myh10",41.9897570324192,13.8033902742822,58.232109663235,26.9712637991272,10.8634901049218,48.2672790349141,33.6623604271942,20.0354636101549
"Myo1d",10.4186454240747,155.182653354467,10.5343978009877,27.3220653230547,5.01531807515962,17.4336558372985,15.9031223962289,13.1115670047837
"Myo5a",72.131443430492,50.6765616066068,73.2489235796397,28.7380384080817,18.2480832747577,71.7748709342089,220.500957960459,83.3013410874103
"Naxd",211.669796083959,213.735908227802,165.197625545058,145.093323985809,109.868732007167,203.307051093816,510.234703942962,210.566324226494
"Naxe",27.6435241857122,57.6196666316027,17.8889580724086,31.1778654299177,39.7150616018349,22.7768476771159,121.393844573794,52.1257741214055
"Ncald",21.7575273022407,19.6969828917188,2.82763624739349,6.58829217876717,4.49215450326286,20.0908289,16.0550839974056,47.1685797332456
"Nck1",161.577077229638,127.748729418674,128.474418695743,220.873216274219,136.335808437234,121.966827276995,1085.29903521775,170.390585296777
