"gene_symbol","Interneurons_ps","Oligodendrocytes_ps","Medium.spiny.neurons_ps","Endothelial.cells_ps","Astrocytes_ps","Excitatory.neurons_ps","Microglia_ps","OPCs_ps"
"Aco2",122.700817259372,59.8043957547529,99.2340688156394,74.427995868638,86.4233966539537,97.3648914834705,107.615270334013,48.4808792706077
"Acot1",27.0409621203655,658.982893579286,29.3324349556596,102.665144674071,697.5459233,89.4279322889836,273.145426461731,473.889320418075
"Acot7",575.122336699981,450.999905448858,268.343695301512,253.162620482714,155.254356856973,411.434374072774,421.72682776477,264.161755604178
"Acsbg1",11.8320619927898,19.0195512008319,15.300202893188,35.0623919867484,2017.98730388632,15.3908559360808,97.0343717070336,107.551332320375
"Acsl4",19.0168912536624,7.60923987567577,7.724670078,11.1575129261507,4.56043599797355,17.2262537438219,44.1477614712872,9.19948055673565
"Acss2",206.917740587771,158.357142461157,68.0845772650133,65.9159769866333,316.589427342208,140.164087833074,103.43390696763,54.4943134182913
"Actb",25.9733851074133,50.7298235730525,27.4287260007914,91.2774233868324,19.4003681968023,23.8380421696564,137.22533820305,44.5098226623918
"Actn4",72.9292063161827,206.324642029359,89.0985501500554,156.311368176715,65.3215548519605,156.976435546474,160.13567952171,87.1518906293464
"Actr10",155.352550970252,132.513198044786,90.9473331006236,99.48381814,70.9479003316765,122.854615623867,262.134138688296,115.125834485834
"Actr2",31.3665564107191,21.3471076788119,24.9142130428078,20.5350817902434,10.9203248101633,33.4286111408074,137.563357529225,16.5179087164075
"Actr3",285.025478943006,348.13706868024,380.953761880019,566.269704767471,196.324974284742,331.673281674322,2592.870913182,413.729089332125
"Adam10",83.609127075775,148.279003107509,41.5719026804831,136.519408629901,49.0635630222446,73.4134955996281,457.113140654027,106.563102702317
"Adam15",279.586191142458,142.413134828699,167.876144191334,169.109829518073,76.6593491405767,205.622334183358,728.781463684306,102.817301195289
"Adam17",52.502571749749,93.8317150107102,54.7142426581319,77.3661654587552,59.744295555902,46.1029685207271,786.023394347861,120.513759919995
"Adam22",239.223015225311,101.496961545524,155.462371128838,37.6451526862632,28.9574763822298,186.748757369469,93.640201120202,134.100401697775
"Adcy1",137.954588378136,30.7186462560303,27.5922602240196,43.4240557845297,18.6728945597769,137.799571301445,78.5927958093645,25.6745655742578
"Adcy2",441.710502221799,65.6502251372025,61.731542365678,83.9664105805773,316.775064011609,547.206657132197,193.102802715089,82.9608130946613
"Adcy5",85.7710277203837,202.192102880888,1097.83750627114,138.217004288173,39.9656491126231,84.6814363761472,183.894042276058,90.5990919331412
"Adcy6",82.5220922386246,26.6368472115307,8.26884662062782,122.641902841978,29.7452572040667,95.5373957749275,64.3384911330566,55.1488816269945
"Adcy8",147.890619024247,12.4803014414574,4.42477653471307,13.3548303331938,27.53501232684,104.285041011656,43.25319223,71.3547987029591
"Adcy9",47.7031695036568,29.7512337416811,73.4375715287103,39.411842855694,20.7331879186827,94.2159601213546,106.120156857202,30.3423586886201
"Adcyap1r1",353.954336812452,32.6406982095108,68.6431647055698,61.8726618643469,241.723997075993,151.121711968633,64.3958033460278,496.677010571688
"Add1",202.137008129416,608.807067994884,196.755271014955,254.24851322654,247.08249148142,201.310011126142,553.242639571638,336.653965318994
"Add2",151.562070839893,37.8314412214229,331.672933508072,59.7303219680128,19.5013377297447,316.76103950496,78.8781722121227,73.257395309024
"Add3",165.534042571986,462.306611119606,147.648486566978,248.122096763516,357.697428130125,115.764957230686,296.236928691134,116.294558797548
"Adgra1",98.6254723710879,14.7243445701313,9.89568552378721,11.7319221116941,18.0087450285073,88.9244893227375,36.8291990987843,33.2990063085188
"Adgrb1",78.701306709214,31.4542695205813,129.40463996293,23.746611502676,49.7652614769378,195.031474132566,48.9980974413982,90.2875678567159
"Adgrb2",41.7877573065379,28.076422221099,96.4232397267752,25.7425139251422,39.2151308739793,133.334376913932,60.2193652356806,72.5743663657912
"Adgrb3",179.14628368647,27.186743559379,193.325076860011,35.5645456678205,59.350840827097,186.561296184251,63.9864424074226,77.6105247583508
"Adgrg1",99.6940660240236,83.2344334328647,61.2006172552712,129.928867106764,779.040576843722,50.8712008302732,1001.7688507885,420.947112309334
"Adgrl1",55.4066442243274,14.1425752702814,56.0159555326148,26.6387756137402,41.3236789019924,67.0361628061724,40.2424548469851,49.1923366857
"Adgrl2",121.486092346554,25.3130928712503,217.528231919195,149.50807283812,38.2743600257903,188.407028239131,197.288765287681,14.6422890328069
"Adgrl3",122.652284922448,26.7650888402698,152.640538669144,38.4867251456957,69.0064964199547,132.011349909184,43.8547283171883,173.296769890497
"Adh5",117.857103022975,154.384342332655,71.4694718608791,85.6449693014879,75.4866294858631,74.2892011460201,308.892619345674,152.685685998324
"Adnp",103.851447169436,84.781017056502,62.9671704031498,56.8648287656648,48.5557265867552,80.66438006,312.150206638354,114.365190166475
"Adra1b",1089.20815335317,60.6907510613194,37.6146709820205,232.999192576213,156.344932904032,257.305923349732,190.028781457585,78.3270864261716
"Adra2a",93.2806411961386,39.6633806994744,20.3337946485034,568.130333670947,124.683325448282,95.8110850300775,63.1512196626991,8.97043786923355e-05
"Adra2b",47.3335063504854,0.000168032,275.049239479928,0.001355105,0.000542494,23.5953860864789,0.000810025,0.000952343
"Adrb1",86.0990181264851,32.5657707164117,52.4913107376977,27.75739256,43.84504724,155.472498640034,408.26360999872,13.7177878605025
"Afap1",237.653817039435,73.7082731086252,46.8469191501377,122.716560439769,26.2672262921071,16.9163626636173,58.5069640802726,98.2259820660044
"Afap1l1",3.91414909344892,195.495370638948,2.94605486385953,250.199311078813,5.98915006273929,50.6998749631606,238.643409101781,35.0744922127512
"Afap1l2",4.61298476798573,1.24621129301172e-05,1.88440777939389e-05,485.953474176883,83.6486026021534,5.13222836533495,35.5595773532535,2104.19221732025
"Afdn",216.012959992328,121.706365311527,113.382784686766,287.201477653943,47.0324821516832,233.912684785032,132.964730300493,89.5330761158043
"Aff4",215.731617624876,183.201010144462,176.655137250133,217.554963137562,104.030860969776,198.709248202742,512.908234364047,143.106839413825
"Aftph",77.8561242933629,65.0120704049081,86.3235674774863,64.0414272502047,23.6599621318582,82.1862161109942,471.376950945195,45.7082811868618
"Agap1",113.095459233084,432.28629112329,124.25782352317,65.815154970019,30.7969584937663,99.0607364163706,177.061353522511,294.115241960374
"Agap2",131.057777916219,45.4630560760207,347.448015330768,80.1853413384151,58.4357032022366,276.813956834058,332.231412234225,256.250113173556
"Agap3",187.378195045697,75.6295335178515,130.392492526951,51.2436227545282,56.806636480392,192.114843314484,207.098773126942,120.430304479901
"Agfg1",113.863190485913,99.073535640801,104.136478651576,176.579264678687,41.4025246115841,125.761826199447,283.180404489789,233.597456562248
"Agfg2",105.962399218452,46.8070203294947,174.694116401441,46.7052402032875,74.4344652149884,163.791510015952,203.813566067256,47.4837288867344
"Agtpbp1",176.851106623613,188.317313213523,128.209119053479,78.2337275949696,47.6071101311076,171.511324815698,221.606809732397,103.984275829621
"Ahctf1",149.943919025153,115.203068136043,144.187773239478,143.676110566669,53.7327402141889,155.83148723736,261.203616088413,101.768023701918
"Ahcyl1",72.8530197637885,45.5247007479364,70.8153975840292,75.447366668574,113.040830579272,68.5400972734308,89.7759021617317,51.2903829889393
"Ahcyl2",226.52471202284,107.850518476103,233.861317790441,368.154332609319,132.171844300753,238.455761935321,410.387316542733,141.028350207127
"Ahdc1",79.350099086741,41.5976995602028,82.7644742154422,75.8552215669889,92.4820938881253,111.270593596901,168.029460236074,97.2835952031078
"Ahi1",246.710832310569,35.6007856148088,208.784131942981,42.8994674386642,27.2321943265041,298.620712613905,62.9947578515603,69.2405466911518
"Ahnak",10.2858725425919,18.9730902847273,26.5414548836537,3020.90725280069,100.863745965202,19.638893641193,300.142013801614,16.9687928567772
"Ahnak2",170.167684957221,35.1689798313798,29.7837839607561,2231.58428494644,19.8235960549948,100.680037407454,970.502716196035,72.8846925534856
"Ahsa1",57.1128899116953,46.0427298287515,25.5078280075986,27.4876016387598,18.254115954954,43.514623935823,71.324882930079,42.7998794403904
"Aida",56.5464014011535,68.3337622718459,32.0338952518721,64.38960818,43.5616020424572,42.2562948421345,150.802856257483,57.4059625055913
"Aifm3",52.2774076252605,9.9415392533309,19.0706885535093,100.194424512044,124.59573792901,182.649632096981,27.4659965485364,6.61500369733233
"Aip",103.014633326088,162.840111577204,64.54405871,104.21656632984,72.7360991995068,82.8578621284115,389.861104119776,139.026434573643
"AK157302",47.5211583600611,153.407715163791,98.34555442,162.6683437021,0.001038257,67.478775792194,0.001550274,0.00182265
"Ak5",47.31631965,12.641830103897,35.0277206602087,11.9196703013022,7.5120566094023,130.155106105078,27.0893529040208,43.2887909989091
"Akap1",37.9917852995505,21.3074181578197,43.827425358971,21.4464915253621,12.0096068214597,34.5160368512795,54.3749728170355,34.5282848819029
"Akap10",194.17041025763,199.695714810068,167.112530405489,165.310874668349,102.357008155352,169.759955448629,1086.25595659948,232.915711448346
"Akap11",189.410189703335,128.249758055365,201.712277750135,109.269689312488,91.9810417848142,155.06621293785,253.216422650271,120.136585792515
"Akap12",225.771819778316,67.8919212257193,39.576856259077,4134.3961921297,84.7281693653726,107.243291024568,260.885823775999,634.171674016602
"Akap13",66.1469297265687,47.8737258864183,58.6971753841075,416.265249832646,68.8420285221679,136.308269943472,1372.88471150491,263.124144719804
"Akap5",175.721367654852,93.2680537673351,710.617562309121,104.861139287337,57.0549256285978,207.502506406037,401.349331402173,69.063148371975
"Akap6",93.3815940661636,87.8032220342024,111.912079462215,41.1302160602994,46.5415590328911,108.735183176572,105.057325778555,55.9912832201355
"Akap7",232.338284057601,105.790190593786,56.4944339133738,113.932651806461,137.208477542181,148.265392196736,336.890896132861,182.894652540681
"Akap9",196.673206418896,214.128237100693,278.793134374002,132.500588613596,86.1283955181646,134.757250670381,450.036508996691,214.910436585169
"Akr1a1",84.1401086070402,75.6113541399542,43.001469885754,77.0449968638863,45.0927296353083,60.6041029033502,351.644828760529,62.0485657927349
"Akt1",61.524315592166,22.4907132721782,19.6489156680494,53.9370164433067,29.4278683143015,34.39625049,310.870508562302,40.3311262304704
"Akt1s1",287.35042521941,280.659140357316,188.18464098245,282.220538134783,230.800025003648,240.802104616905,882.069956460432,189.944678009239
"Akt3",50.8315793630518,22.2598385619006,35.2264978247917,29.1797616862559,25.3454541820049,53.6713226537334,137.980219300532,73.7067136955532
